"","User","Region","Tweet"
"66469","USER_fa6e8f60","New England"," yes, hopefully after may. For all she's doing she deserves a little break"
"66470","USER_fa6e8f60","New England"," ummmmmmm is it bad that I just keep listening to the first few secs of that song? lmao"
"66471","USER_fa6e8f60","New England"," but of all people to assign it to lmao"
"66472","USER_fa6e8f60","New England"," ooo malibu rum, cran-grape juice and pineapple juice....mmmmmmmm"
"66473","USER_fa6e8f60","New England"," Im of legal drinking age! lmao"
"66474","USER_fa6e8f60","New England","  hahahahaha!!!!! Only if you return the favor to him!"
"66475","USER_fa6e8f60","New England"," bahaha!! I sure its really firm!"
"66476","USER_fa6e8f60","New England"," AC is on a Fri night...just sayin ;) lol"
"66477","USER_fa6e8f60","New England"," yes but we have a plan for AC! lol"
"66478","USER_fa6e8f60","New England"," so ill probably get a headache too lol better not go see it in imax then haha"
"66479","USER_fa6e8f60","New England"," I have never seen that movie"
"66480","USER_fa6e8f60","New England"," I'm Diva "
"66481","USER_fa6e8f60","New England"," haha me too! If I don't have to talk to people then I don't!"
"66482","USER_fa6e8f60","New England"," I finally had a burger tonight! Lol"
"66483","USER_fa6e8f60","New England"," I was craving one soooo bad! Lol I need to get on the treadmill period! Haha"
"66484","USER_fa6e8f60","New England"," *pokes you* You alive? Lol"
"66485","USER_fa6e8f60","New England","I need to be kept out of childrens clothing stores. I just dropped $70 on clothes for my goddaughter SMH"
"66496","USER_fa6e8f60","New England"," hahahaha ok ill get right on that when I win the lotto!"
"68358","USER_98c318ed","New England"," I do"
"68359","USER_98c318ed","New England"," someone always gets attached eventually"
"68360","USER_98c318ed","New England","RT : cn ya'll tell how much shit im full off... LOL!!! dont not 1 of ya'll answer that bunch of jerks&lt;---I'm calculating it lol"
"68361","USER_98c318ed","New England"," its cool if u don't hear ur song gym is a better place lol"
"68362","USER_98c318ed","New England","RT : Somebody should sing ""Baby Got Back"" on "
"68363","USER_98c318ed","New England","RT : Gettin ready to hit the gym!&lt;---push it to the limit!!! Lol"
"68364","USER_98c318ed","New England","RT :  hey Boo!  wants that movie showtime app. Fill her in, please.&lt;--dont boo me & its call flixster"
"68365","USER_98c318ed","New England","RT :  hey Boo!  wants that movie showtime app. Fill her in, please.&lt;---lol"
"68366","USER_98c318ed","New England","RT : When it comes to who can be a bigger asshole... i WIN everytime!!&lt;---this is interesting. I come off as the jerk"
"68367","USER_98c318ed","New England","RT :  do you, we should hang out... assholes and jerks are usually good friends&lt;---lol right cause a ruckus in boston"
"68368","USER_98c318ed","New England","Listening to  MASH UP MI SOUND SYSTEM. Pow'!!!pow!! pow!! This chune bad fam"
"68369","USER_98c318ed","New England"," chillen fam enjoying the music. Makes the drive home less tense for real"
"68370","USER_98c318ed","New England","RT : MY ATTITUDE, IS LIKE, A RETARDED KID, GETTING HIS DICK LICKED, BY HIS MOTHER!!!&lt;--thats pretty F'd up lmao"
"68371","USER_98c318ed","New England","RT :&lt;---lol ur too much &lt;- we'll discuss this later&lt;---we already have a few times lol"
"68372","USER_98c318ed","New England"," lol its not a big deal"
"68373","USER_98c318ed","New England"," me too"
"68374","USER_98c318ed","New England","Just came from seeing my personal trainer. Trying to get big like  "
"68375","USER_98c318ed","New England"," just came from my personal trainer I'm worn out"
"68376","USER_98c318ed","New England","DaAaamn why is it always a black president when the world is coming to an end. DAMN"
"68377","USER_98c318ed","New England"," u can learn to be a love connection lol"
"68378","USER_98c318ed","New England"," rented"
"68379","USER_98c318ed","New England","RT : Hey gang! Look for me at the Oscars tonight. I'll be in the parking lot, wearing my prom tux and listening on the radio."
"68380","USER_98c318ed","New England","RT : How was it? RT : Brooklyn's Finest!!!!!&lt;---heard it was good u taking me to see it lol"
"68381","USER_98c318ed","New England","RT : My gut tells me avatar will take home best picture&lt;---it will but it shouldn't I saw it wasn't that impressive"
"68635","USER_6ba8b97d","New England","while having sex he couldnt enjoy it cause he was rubbing against bald punnie., he does not wants to dagger her until she grows it bk :/"
"68636","USER_6ba8b97d","New England","Are we having fun my friend??..Lol..  Who has oovoo I'm back stage bored  the garden mad groupies crazy"
"68637","USER_6ba8b97d","New England","change 2x meaning i changed the peeps I was working wit on my show,1 lost & the other confused as weh kartel say bout Ryno "
"68638","USER_6ba8b97d","New England","Dat a go Maddddddddd!!! Lol!!!!!! "
"68639","USER_6ba8b97d","New England","Brian Mcknight is a Genius"
"68640","USER_6ba8b97d","New England","OMG so True!!&gt;&gt;RT  RT : ""If "
"68641","USER_6ba8b97d","New England","Ohhhh sometimes you guys Patoi r confusing Lol, RT   Craftist dem wah stab we with dem claw cause a crawfish dem.."
"68642","USER_6ba8b97d","New England"," Hey mums send me back a BBM I lost all my contacts :("
"68643","USER_6ba8b97d","New England","I'll save some for you dont worry!! RT   I want some Glenda!!! Don't eat them all!"
"68644","USER_6ba8b97d","New England","Shower Time!!!!"
"68645","USER_6ba8b97d","New England","Forget all that sexy lingerie shit, a white marina and no panties is just as good "
"68646","USER_6ba8b97d","New England","That's why its called "
"68647","USER_6ba8b97d","New England","I R Dr. Glenda G, yes in deed, ..Lol,, "
"68648","USER_6ba8b97d","New England"," You are badddd...Lol"
"68649","USER_6ba8b97d","New England","Ok cool, I will be in Nyc next Sat, so I will double check with you if you have anything going next Wkd. "
"68650","USER_6ba8b97d","New England",""
"68651","USER_6ba8b97d","New England","Which one of the shows?? RT   What's artist are on that line up?"
"68652","USER_6ba8b97d","New England"," Girl nuh you alone mines was over 33 he use to pick me up in his Land Cruiser everyday from School,.. "
"68653","USER_6ba8b97d","New England"," Tell Turbulance his track ""This is insane"" Madddddd a road"
"68654","USER_6ba8b97d","New England","I swear I shud be at this showcase tonight in New Jersey, Smh!!! Especially since my homie  is one of the judges, I SUCK!"
"68655","USER_6ba8b97d","New England","I know that's right! Lol! RT :  u should be in jersey with me"
"68656","USER_6ba8b97d","New England","Lakers 87 Heat 92, 2:49 min left in the game &gt;&gt; ."
"68657","USER_6ba8b97d","New England","Nah when Jordan was on top everybody loved him! Kobitch is bitch! Lol! "
"68658","USER_6ba8b97d","New England","Oh Lord u & your Mavs &gt;&gt;RT :  Yea they not nice like my MAVS who's 2ndddd in the west behind lakers"
"68659","USER_6ba8b97d","New England",""
"68660","USER_6ba8b97d","New England","Why yuh nah run in yuh just a read! Lol&gt; RT :  ....Lemmi know wen afterdark starts tonite...."
"68661","USER_6ba8b97d","New England","Good Morning its Fridayyyyyyyyy,"
"68662","USER_6ba8b97d","New England"," GOT IT MUMS!!!!!!!!!!!!! THANK YOU THANK YOU, TELL THE DEEJAY BLESS UP!!"
"68663","USER_6ba8b97d","New England"," LOL BUT ITS TRUE, YOU CANT BE FLOSSING HEAD 2 TOE GUCCI/PRADA AND YUH A SLEEP PON COUCH A NIGHT TIME. LUUUU"
"68664","USER_6ba8b97d","New England","Hear wah Cecile say! Weh di real man dem deh?????? "
"68665","USER_6ba8b97d","New England","BROOKLYN FINEST TONIGHT MAKE SURE YALL SUPPORT OUR BLACK FILMS, LETS MAKE IT "
"68666","USER_6ba8b97d","New England","It cant get any real than this Lol--&gt; RT  The Worlds Greatest Reality Show On 24/7-365 ""Twitter!"""
"68667","USER_6ba8b97d","New England","Luuuuuuuuu!! Lol -&gt; RT   ....Hey Sexiness..I was out partying lastnite....sorry i missed afterdark"
"68668","USER_6ba8b97d","New England","Think am gonna get drunk tonight, mi feel it inna mi lef nipple.... Hmmmmm"
"68669","USER_6ba8b97d","New England","2night shoulda been the night u came! Gonna be nice RT :  havent been to the west indian social in YEARS"
"68670","USER_6ba8b97d","New England","Need a BB fi send give my brother a Yaad link link link!!! ---&gt; "
"68671","USER_6ba8b97d","New England","I reaching di 95 caah mi wah mi $20!! Lol RT : Come feet"
"68672","USER_6ba8b97d","New England","Lie!!!!!!!!!!!!!!!!!!!!!!!!! I was not dancing on my head!!!!!! Lieeeee, Tell Sheldon stop tell Lie..Lol!!!"
"69017","USER_4b7f4371","New England","RT : I hate "
"69018","USER_4b7f4371","New England","RT : Why do ppl follow ppl they dnt like thats so fake & nosey//"
"69019","USER_4b7f4371","New England","JUS GOT OFF THE PHONE. ONLI THING I HATE IS THAT I CAN'T GET ON TWITTER AT THE SAME, UNLESS I GET ON THE LAPTOP"
"69020","USER_4b7f4371","New England","THIS NIGGA KNOW DAMN WELL HE WASN'T WORRIED BOUT DOIN IT UNTIL AFTER I DID IT"
"69021","USER_4b7f4371","New England"," Can I get follow back?"
"69022","USER_4b7f4371","New England"," Today's yo birthday?"
"69023","USER_4b7f4371","New England"," U got a new follower. Holla at me"
"69024","USER_4b7f4371","New England","UP AT IT AGAIN. TIME TO HIT THE GYM"
"69025","USER_4b7f4371","New England","CAN I GET SOME FRIENDS AND/OR SUBSCRIBERS ON MY YOUTUBE PAGE? (YOUTUBE.COM/QDIZZ04)"
"69026","USER_4b7f4371","New England"," Can i get a follow back?"
"69027","USER_4b7f4371","New England"," Can i get a follow back?"
"69028","USER_4b7f4371","New England"," They be makin fake pages of you?"
"69029","USER_4b7f4371","New England"," U got a new follower. Holla at me"
"69030","USER_4b7f4371","New England"," I noticed you changed yo profile pic. Nice"
"69031","USER_4b7f4371","New England","LET ME KNOCK THIS LAUNDRY OUT REAL QUICK"
"69032","USER_4b7f4371","New England"," Waitin on some laundry to get done. I need to start packin tho. Wuddup wit u?"
"69033","USER_4b7f4371","New England"," I heard if you put a penny on it, it will help. I woodve tried, but I aint been stung"
"69034","USER_4b7f4371","New England"," Ppreciate it"
"69035","USER_4b7f4371","New England"," Was watchin Bernie Mac, but now lookin for somethin else to watch"
"69036","USER_4b7f4371","New England",""
"69037","USER_4b7f4371","New England"," Wats Gz?"
"69038","USER_4b7f4371","New England"," O aight. U been to the one in Denver before?"
"69039","USER_4b7f4371","New England","SO I MADE IT TO THE AIRPORT. THERE'S THIS CHICK LAYIN DOWN ON THE GROUND, SLEEPIN, WAITIN TIL ITS OPEN. SMH"
"69040","USER_4b7f4371","New England"," Dang, u jus got home?"
"69041","USER_4b7f4371","New England","I WISH I COULD POST MY MUSIC FROM THIS UBERTWITTER INSTEAD OF FROM THE WEB "
"69042","USER_4b7f4371","New England","RT : I dead ass smell like a cupcake :] //"
"69043","USER_4b7f4371","New England"," I'm guessin u had a good night lol"
"69044","USER_4b7f4371","New England","BOARDIN THIS FLIGHT TO ATL. PRAY FOR A BROTHA"
"70128","USER_87de924e","New England"," Brother"
"70129","USER_87de924e","New England"," What up"
"70130","USER_87de924e","New England"," hello my little pudding pop. lol"
"70131","USER_87de924e","New England"," Hello lady"
"70132","USER_87de924e","New England"," how have U been"
"70133","USER_87de924e","New England"," GOOD, about to leave work, wht's up with U"
"70134","USER_87de924e","New England"," damn, I still like that pic"
"70135","USER_87de924e","New England"," homey"
"70136","USER_87de924e","New England"," how is shit on U're side homey?"
"70137","USER_87de924e","New England"," how U god"
"70138","USER_87de924e","New England"," what the deal bunny"
"70139","USER_87de924e","New England"," Yo yo"
"70140","USER_87de924e","New England"," still  it homey? I'm about ready 2 take it 2 the streets, need 2 get out of the house"
"70141","USER_87de924e","New England"," what's happening"
"70143","USER_87de924e","New England"," ha ha I'm going 2 pour out liquor 4 my homey Mdot......."
"70144","USER_87de924e","New England"," about 2 C Jigga man in concert. Up  the Mohegan Sun with . U?"
"70145","USER_87de924e","New England"," hello"
"70146","USER_87de924e","New England","  sounds like she is on lock down big bro. Lookin  that pic I think we know why??"
"70147","USER_87de924e","New England"," lol, U OK?"
"71710","USER_ebddf7a7","New England","So I'm making Asian Chicken Helper for the 1st time & seems to be coming out pretty good!....so far"
"71711","USER_ebddf7a7","New England","About to hop in the bed with a cup of tea & the shoe box..."
"71712","USER_ebddf7a7","New England","So I just peep'd the DEFINITIONOFENT.COM website & I must admit...PAGE IS HOTT! (...&+ they got some hott jamz up there!)"
"71713","USER_ebddf7a7","New England","I think days where it rains & the sun is out are special :-)"
"71714","USER_ebddf7a7","New England"," Oh, please believe I got one! lol"
"71715","USER_ebddf7a7","New England","I missed the Dean's List by 0.2 all because of a C- in QU201!! "
"71716","USER_ebddf7a7","New England",""
"71717","USER_ebddf7a7","New England","Aloe is starting to become my new fav smell...."
"71718","USER_ebddf7a7","New England","""Oh! You mad huh?"""
"71719","USER_ebddf7a7","New England","I pray she don't split her jeans...."
"71720","USER_ebddf7a7","New England","COSIGN!!! RT : Any female tha walks around tha club barefoot is jus disgusting"
"71721","USER_ebddf7a7","New England","LMFAOO  the pool party that's about to go down after CLUB LO! I hope don't nobody drown"
"71722","USER_ebddf7a7","New England","LMAO! This tweet really made me LOL! RT  "
"71723","USER_ebddf7a7","New England","RT : "
"71724","USER_ebddf7a7","New England","RT : "
"71725","USER_ebddf7a7","New England",""
"71726","USER_ebddf7a7","New England","""Believe half of what you see & NONE of what you hear."""
"71727","USER_ebddf7a7","New England","&lt;30mins"
"71728","USER_ebddf7a7","New England","I miss ! I wonder what he has been up to...."
"71729","USER_ebddf7a7","New England","Maybe I analyze things too much..."
"71730","USER_ebddf7a7","New England","""Hold on, my jaw's locking up."" LMFAOOOOO  Family Guy"
"71731","USER_ebddf7a7","New England","Let me start getting ready for this girl!"
"71732","USER_ebddf7a7","New England"," Ok cool!"
"71733","USER_ebddf7a7","New England","Pineapple/Ciroc on deck early after this long ass week of mine :-)"
"71734","USER_ebddf7a7","New England","Feeeeling it..."
"71735","USER_ebddf7a7","New England",""
"71736","USER_ebddf7a7","New England"," You're welcome! Glad to hear that! See you next weekend  LO ;-)"
"76100","USER_ce8d9f34","New England","RT : Fuck Rihanna "
"76101","USER_ce8d9f34","New England","RT : Shed my tears for the night... Sometimes it just feels better to let em out. "
"76102","USER_ce8d9f34","New England","Sleep on ur back & you dream more...dream more & you improve your health mentally & physically. Too bad I sleep on my tummy."
"76103","USER_ce8d9f34","New England","This coffee is nottttt what I wanted!"
"76104","USER_ce8d9f34","New England"," I got hazelnut instead of toasted almond which I get EVERY day. Fools."
"76105","USER_ce8d9f34","New England","RT : They wonder what's on my mind, what's lingerin in my dome, I tell em ain't nothin wrong- I deal with it on my own (realtalk.)"
"76106","USER_ce8d9f34","New England","RT :   we could bring you back some! :) [me 2-Ive never had it, bring me smthn good!]"
"76107","USER_ce8d9f34","New England",""
"76108","USER_ce8d9f34","New England",""
"76109","USER_ce8d9f34","New England",""
"76110","USER_ce8d9f34","New England","RT : yesss blackbear in stamford has trivia nights! wanna start going when i move home ?(I do!)"
"76111","USER_ce8d9f34","New England","RT :  Yes omg. His skin complexion was beautiful. *wipes sweat off forehead* (lmaooo I hear ya. He's def sexy.)"
"76112","USER_ce8d9f34","New England"," haha hell yeah! Lovvvveee that song"
"76113","USER_ce8d9f34","New England","Ummmm Michelle from idol is...what's the word.....horrendous."
"76114","USER_ce8d9f34","New England"," yes I love it!!"
"76115","USER_ce8d9f34","New England"," she did it a lil while ago...it's so cute right?? I love the bright red on her too tho"
"76116","USER_ce8d9f34","New England","Puttin these jeans on make me wanna dance aroud to some Aaliyah...bouta put Rock the Boat on. I miss that chck :("
"76117","USER_ce8d9f34","New England"," or usher n Nikki?"
"76118","USER_ce8d9f34","New England"," me n my girl were playin it on the way to work gettin real into it like we on our way out for the night. Lol."
"76119","USER_ce8d9f34","New England",""
"76120","USER_ce8d9f34","New England","Hold, me, keep me comin back for more... control, me, tell me that you'll never let me goooo...*"
"76121","USER_ce8d9f34","New England"," I know exactly what I want but want a couple ppl todraw it so I can see how I want it"
"76122","USER_ce8d9f34","New England","RT : What reason would I want to be you when I'm me?"
"76123","USER_ce8d9f34","New England","I need your lovve, & I won't bring no painnn....a little birdie told me that ya feel the sammme...*. TeenA MariE"
"76124","USER_ce8d9f34","New England",""
"76125","USER_ce8d9f34","New England",""
"76126","USER_ce8d9f34","New England","Don't ask my opinion if you don't want to hear it. Genius."
"76127","USER_ce8d9f34","New England","Shoppppping after work with my mom. Can't waitttttttttt"
"76128","USER_ce8d9f34","New England","Got me doin things Id never do, if you ain't been Im tellin you..."
"76129","USER_ce8d9f34","New England",""
"76130","USER_ce8d9f34","New England","Retail therapy time. :) ohhh how I loooove shopping"
"76131","USER_ce8d9f34","New England","I know that I put you thru hell, n u deserve to be wit someone else...but I gotta be straight up, boy I just wanna kiss n make up...*"
"76132","USER_ce8d9f34","New England","Or u must b talkin to someone else. ThanksBYE!"
"76133","USER_ce8d9f34","New England"," awwwww ur watchin Chels!! My bitchhhh! I &lt;3 you  !"
"76134","USER_ce8d9f34","New England","Jeans, neon chucks, & 1 of my bright ass zipups....idk whether pink or green yet."
"76135","USER_ce8d9f34","New England","RT : I'm hungover :-(( major headache ne one know ne remedies besides sleep it off? ((eat a banana. Real talk.))"
"76136","USER_ce8d9f34","New England"," haha awww what'd u do last night? Where'd ya girls go?"
"76137","USER_ce8d9f34","New England","I am so indecisive."
"76138","USER_ce8d9f34","New England","It's gotta be awfully tiring trying day after day to be someone else...no? Be yourself, you'll save a lot of energy."
"76139","USER_ce8d9f34","New England"," you're such a disappoitment. Point blank period."
"76140","USER_ce8d9f34","New England","I'm still learning tho...actually, I just do what come naturally*"
"76141","USER_ce8d9f34","New England","Haha a old man crossed the street in fronta my car n Lizzi goes ""He looks like a monopoly piece."". The foolish girls I hang with...lol &lt;33"
"76142","USER_ce8d9f34","New England","RT : RT : Guess what guys I'm "
"76143","USER_ce8d9f34","New England","It 8:33 and Im kinnnnnda drunk already"
"76144","USER_ce8d9f34","New England"," wanna see ur present???"
"76145","USER_ce8d9f34","New England","Shower timmmmmmeeee"
"76146","USER_ce8d9f34","New England","3rd year in a row Ive celebrated Jens bday with her...& 3rd year in a row I won't be on time. Lol. Fashionably late, as usual."
"76147","USER_ce8d9f34","New England","Off to Barcelona with Jen n Cara for Jens bdayyyyy"
"76148","USER_ce8d9f34","New England","Hommmmme safe n sound. Shouts to  for checking up on me. And shouts to JenC & Sarah for gettin me crazyyyy tipsayyyyy :)"
"76272","USER_2105c63f","New England","RT :  miss u&lt;I know lol"
"76273","USER_2105c63f","New England","RT : Happy bday shout to Jase' and welcome to da world Milan! Congrats !Love u!&lt;Yesss I feel like I nutted n her"
"76274","USER_2105c63f","New England","RT : A nigga just said to me ""dott I ain't even recognize u, u look like u won a grammy or something"" lmmfaoo&lt;Owwwww"
"76350","USER_588356c5","New England"," this is not the first time with her from what I hear."
"76351","USER_588356c5","New England","RT : May the good lord bless the one and only Ms. Howard Stern. She's the most dedicated Miss Howard Stern EVER!"
"76352","USER_588356c5","New England","I want brownies"
"76353","USER_588356c5","New England"," Ouch"
"76354","USER_588356c5","New England","Goodnight all"
"76355","USER_588356c5","New England","RT : RT : If you build a house on a CLIFF, why should I subsidize your insurance? FUCK YOU!"
"76356","USER_588356c5","New England"," Mention ME! I need followers!!"
"76357","USER_588356c5","New England","Watching The Shawshank Redemption. One of my all time Favs!"
"76358","USER_588356c5","New England","Yes, I ignore the calls and respond with texts instead. So what??"
"76359","USER_588356c5","New England"," yup yup. Bad boy I've been!"
"76360","USER_588356c5","New England","Good morning all. Headed to work."
"76361","USER_588356c5","New England","Initial reaction on Alice in Wonderland is that it sucks. Very disappointed if that's the case."
"76362","USER_588356c5","New England"," well, the previews look awesome."
"76363","USER_588356c5","New England"," Verizon pushed it out to all its users."
"76364","USER_588356c5","New England"," my first days on usually 16 then 8 for the rest."
"76365","USER_588356c5","New England"," love my iPod Touch"
"76366","USER_588356c5","New England"," I'm 20 minutes away! :-). Just drove through dartmouth."
"76367","USER_588356c5","New England"," curves are hot!! :-D"
"76368","USER_588356c5","New England"," :-). Thanks."
"76369","USER_588356c5","New England"," damnit!"
"76370","USER_588356c5","New England"," Working fine for me"
"76785","USER_e8b5b701","New England"," you at the game tonight my boi?"
"76786","USER_e8b5b701","New England"," I hear you"
"76787","USER_e8b5b701","New England","I got Bloomfield winning tonight I may have went to Windsor but my niccas know my heart has always been in Bloomfield"
"76788","USER_e8b5b701","New England"," its pop like that?"
"76789","USER_e8b5b701","New England"," my pops is the shit sis, tell the big homie I said waddup"
"76790","USER_e8b5b701","New England"," you goin to class today?"
"76791","USER_e8b5b701","New England"," lol home crazy as hell"
"76792","USER_e8b5b701","New England"," indeed"
"76793","USER_e8b5b701","New England",""
"76794","USER_e8b5b701","New England","Yo this week goin by kinda rapid....good shit week keep it up"
"76795","USER_e8b5b701","New England"," how bout freshmen team lol hall high edition"
"76796","USER_e8b5b701","New England","The only place this guy knows is 1st and 2nd place is held down by my shadow...who got next?"
"76797","USER_e8b5b701","New England"," lol yea yah Salina ass face"
"76799","USER_e8b5b701","New England","I big myself up cuz too many peeps try to bring me down. You can't take down a mountain ladies n gentlemen"
"76800","USER_e8b5b701","New England"," welp no more hahaha"
"76801","USER_e8b5b701","New England","Dem Bloomfield kids won the shit shout outs to the lil homies word lyfe"
"76802","USER_e8b5b701","New England","Is it too fuckin hard to ask for a down ass homie gawd fuckin damn! Where do they make them at? What's the fuckin address?"
"76803","USER_e8b5b701","New England"," tomorrow  7"
"76810","USER_e8b5b701","New England"," thanks, yall play yet?"
"78937","USER_3992ed60","New England","RT :  ..... i quit *turns volume back up* (lmaoo)"
"78938","USER_3992ed60","New England","RT :  tell him "
"78939","USER_3992ed60","New England","RT :  HAD TO USE DA DROP BRO...GOOD LOOKZ N I HOPE U DIG DA MIX.... (Yes sir!! Keep workin g! Download it CT)"
"78940","USER_3992ed60","New England","Be On The Look Out For The ""The Constitution"" Long awaited Mixtape!! Im Bringin Everyone In CT Together On This One!! Watch me!!"
"78941","USER_3992ed60","New England","RT :  the constitution huh (Yes... I need you n on It!)"
"78942","USER_3992ed60","New England",""
"78943","USER_3992ed60","New England","Shout to .."
"78944","USER_3992ed60","New England","RT :  GM! (Goodmorning how r u feelin?)"
"78945","USER_3992ed60","New England","RT : bout to make something to eat... hungry (i got steak on deck)"
"78946","USER_3992ed60","New England"," yoo were u at? Im in the studio today!"
"78947","USER_3992ed60","New England"," a friday"
"78948","USER_3992ed60","New England","OMG... & Yall Think this Promoting shit Is easy! Its always a Set-Back GoodThing I got the key! I need my team to get  Me direct asap"
"78949","USER_3992ed60","New England","Bout to Go Into The Studio.... P.s. *Never Present a Problem W/O A Solution"" Learned that from "
"78950","USER_3992ed60","New England","ALL I DO IS WIN WIN WIN Collaboration... WOW"
"78951","USER_3992ed60","New England"," hit my line"
"78952","USER_3992ed60","New England"," fuck it bro.. Thats what we do!! "
"78953","USER_3992ed60","New England","Damnn Theese Flight Prices is wild... Im Bout to Drive to alabama! Lol"
"78954","USER_3992ed60","New England","Damnn Im Leaving tommorro AM  5! Wtf... I def aint ready for this"
"78955","USER_3992ed60","New England"," yea he will be good & by the 10th! Thanks"
"78956","USER_3992ed60","New England","BUSY BUSY BUSY"
"78957","USER_3992ed60","New England","Ok Ok Had a Minor Set Back!! But March 20th  Club Nuvo Is A GOOOOOO...  "
"78958","USER_3992ed60","New England","RT : SO WHEN DOES "
"78959","USER_3992ed60","New England"," nah Its Ok.. But Def is Overrated"
"78960","USER_3992ed60","New England","Smh  suppose to be dropping me Off  the airport & thiis Nigga Phone off... "
"78961","USER_3992ed60","New England","Heavy... Heavy... My Eyes So Heavy...."
"80288","USER_ad686a9c","New England","This white ppl r running for their lives to get on the train !!!"
"80289","USER_ad686a9c","New England","Fuck that If I was her assistant and she thru shit at me I wouldve ended her career already by breakn one of her legs"
"80290","USER_ad686a9c","New England","RT : RT : : is bad gurls club on tonite ?&lt;10 pm baby CAN'T WAIT lol&lt;-- ME EITHER!!!!"
"80292","USER_ad686a9c","New England","  &lt;-- since when did supremes have buffalo sandwiches"
"80293","USER_ad686a9c","New England"," I can't stand her omg I wait!!!!!!! Idk why she's on the show she's fuckn annoyn"
"80294","USER_ad686a9c","New England","RT : I'm ready for Kate to snap! I wanna see a fight! lol&lt;--- "
"80295","USER_ad686a9c","New England","Fuck kennnndra I hope flo beats kendras ass on the reunion show also"
"80296","USER_ad686a9c","New England","RT : Ugh they're takin way too many commercials!!"
"80297","USER_ad686a9c","New England","Look at annie like why is she on the show she looks so stupid!"
"80298","USER_ad686a9c","New England","And is SHES SNITCHNNNN WTF Y IS SHE ON THE SHOWW How u gonna call the cops !!! Let me fuck up annie I can't stand her I can't!!"
"80299","USER_ad686a9c","New England","RT :  what up smiles face&lt;-- just woke up what up wit u lol"
"80300","USER_ad686a9c","New England",""
"80301","USER_ad686a9c","New England",""
"80302","USER_ad686a9c","New England",""
"80303","USER_ad686a9c","New England","RT : "
"80304","USER_ad686a9c","New England"," I wasn't act like I didn't know for a minute I thought it was called hot toxix thank u very much lol"
"80305","USER_ad686a9c","New England"," weres the after party!"
"80306","USER_ad686a9c","New England"," I heard it wwas at venu that's what fatima said !"
"80307","USER_ad686a9c","New England"," lmfao no bito shut up !!! But I'm pretty sure u can pull some kind of strings"
"80308","USER_ad686a9c","New England","RT : RT : Go where ur adored not where ur ignored"
"80309","USER_ad686a9c","New England","I hate that we have to dress "
"80310","USER_ad686a9c","New England","RT : "
"80311","USER_ad686a9c","New England",""
"80312","USER_ad686a9c","New England","How u spell no words right in a tweet "
"80313","USER_ad686a9c","New England","RT :  well we need to go wen u come to town...&lt;-- yea we do"
"80314","USER_ad686a9c","New England","RT : Its my birthdayyyy! :)&lt;-- happy bday"
"80315","USER_ad686a9c","New England","RT :  cause I know u dnt believe me.... But I don't jus fucc anyone!!!&lt;-- *side eye* I c"
"80316","USER_ad686a9c","New England","This show is funny idc what no one says lmfaooooo"
"80317","USER_ad686a9c","New England"," how is she gona beat up anyone I just dnt understand that like rihanna trn to fight chris brown ppl need to whop her ass"
"80318","USER_ad686a9c","New England","Wild n out is the closet thing I have to comic view! Lmfao"
"80319","USER_ad686a9c","New England","RT : exactly 4 months til the big bday&lt;- woop woop !"
"80320","USER_ad686a9c","New England","RT :  morning&lt;-- morning :)"
"80321","USER_ad686a9c","New England","RT : RT  Ohh and I forgot to say goodmorning! &lt;&lt;&lt;Goodmornin!&lt;-- morning :)"
"80322","USER_ad686a9c","New England","Sometimes white ppl r so weird o_O s"
"80323","USER_ad686a9c","New England","RT : Sean Garrett Annoys me! He's too big ta sound like that!&lt;-- his voice is mad high for no reason"
"80324","USER_ad686a9c","New England"," thanks :)"
"80325","USER_ad686a9c","New England"," why?"
"80326","USER_ad686a9c","New England","What's every1 doooooooooooing :)"
"80327","USER_ad686a9c","New England"," why???"
"80330","USER_ad686a9c","New England","Theirs nothn like a nigga wit a fresh line up smdh !!!!!!!!!"
"80331","USER_ad686a9c","New England"," u slakn b !! Lmao I was lookn thru my timeline like were the fuck did she go lmfao"
"80332","USER_ad686a9c","New England"," lmao who told u that LIES HATERS TELL"
"80333","USER_ad686a9c","New England","RT : RT : trying to spend my love wisely&lt;-- why do u RT this nonsense smdh lol"
"80334","USER_ad686a9c","New England","I hate when lakers fan start talkn mad reckles yal nigga b losing sense of reality the greatest player who ever played basketball killyoself"
"80335","USER_ad686a9c","New England","This is what happens when nigga look to kobe to SAVE THE DAY womp womp wommmmmmmmmmmp"
"80336","USER_ad686a9c","New England","RT :  my phone is still better than yours&lt;-- sike!! Lmao"
"80337","USER_ad686a9c","New England",""
"80338","USER_ad686a9c","New England"," omg yessss I hate her driving she's tryn to kill me man!"
"80339","USER_ad686a9c","New England","Fabolous feat nicki minaj !!! She killed it not gona lie"
"80340","USER_ad686a9c","New England","RT : "
"80341","USER_ad686a9c","New England","RT :  that's where they belong!&lt;-- *side eye*!!"
"80342","USER_ad686a9c","New England"," oww I c"
"80343","USER_ad686a9c","New England","RT :  I can picture that lmfaoo&lt;-- lmfao ur not in this nigga ! O_O"
"80344","USER_ad686a9c","New England","RT : Spongebob and Patrick ALWAYS fuckin Squidward's life up. It aint even funny.&lt;-- lmfao yes it is"
"80345","USER_ad686a9c","New England"," I was imlying that their a raggady ass team!"
